Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
8660,CA-2017-153185,2017-09-03,2017-09-08,standard class,MH-17620,Matt Hagelstein,corporate,united states,cincinnati,ohio,45231,east,OFF-PA-10002246,office supplies,paper,"wirebound four 2-3/4 x 5 forms per page, 400 sets per book",30.96
8662,CA-2016-131856,2016-05-12,2016-05-17,standard class,JG-15160,James Galang,consumer,united states,houston,texas,77041,central,FUR-FU-10000175,furniture,furnishings,dax wood document frame.,21.968
8664,CA-2016-131856,2016-05-12,2016-05-17,standard class,JG-15160,James Galang,consumer,united states,houston,texas,77041,central,OFF-PA-10001954,office supplies,paper,xerox 1964,127.904
8665,CA-2018-126634,2018-03-30,2018-04-01,second class,AB-10165,Alan Barnes,consumer,united states,lakewood,california,90712,west,FUR-FU-10004973,furniture,furnishings,flat face poster frame,94.2
8666,CA-2017-118500,2017-11-17,2017-11-18,first class,HJ-14875,Heather Jas,home office,united states,san francisco,california,94122,west,OFF-SU-10004231,office supplies,supplies,acme tagit stainless steel antibacterial scissors,49.5
8667,CA-2017-163951,2017-12-30,2018-01-02,first class,CJ-11875,Carl Jackson,corporate,united states,philadelphia,pennsylvania,19140,east,OFF-AR-10004269,office supplies,art,newell 31,16.52
8668,CA-2017-149916,2017-12-22,2017-12-24,second class,ED-13885,Emily Ducich,home office,united states,seattle,washington,98115,west,OFF-BI-10004002,office supplies,binders,wilson jones international size a4 ring binders,55.36
8669,CA-2017-149916,2017-12-22,2017-12-24,second class,ED-13885,Emily Ducich,home office,united states,seattle,washington,98115,west,TEC-MA-10000752,technology,machines,texas instrument ti-15 fraction calculator,11.56
8670,CA-2016-158918,2016-12-20,2016-12-25,second class,AI-10855,Arianne Irving,consumer,united states,los angeles,california,90036,west,OFF-PA-10004947,office supplies,paper,easy-staple paper,17.12
8671,US-2015-159611,2015-12-27,2016-01-01,second class,KB-16315,Karl Braun,consumer,united states,cleveland,ohio,44105,east,FUR-FU-10004904,furniture,furnishings,"eldon ""l"" workstation diamond chairmat",182.352
8672,US-2015-159611,2015-12-27,2016-01-01,second class,KB-16315,Karl Braun,consumer,united states,cleveland,ohio,44105,east,OFF-ST-10002790,office supplies,storage,safco industrial shelving,118.16
8673,CA-2018-163265,2018-02-16,2018-02-21,standard class,JS-16030,Joy Smith,consumer,united states,decatur,illinois,62521,central,OFF-FA-10004854,office supplies,fasteners,"vinyl coated wire paper clips in organizer box, 800/box",18.368
8675,CA-2018-163265,2018-02-16,2018-02-21,standard class,JS-16030,Joy Smith,consumer,united states,decatur,illinois,62521,central,OFF-ST-10000642,office supplies,storage,"tennsco lockers, gray",50.352
8676,CA-2018-163265,2018-02-16,2018-02-21,standard class,JS-16030,Joy Smith,consumer,united states,decatur,illinois,62521,central,OFF-AR-10004078,office supplies,art,newell 312,28.032
8677,CA-2018-163265,2018-02-16,2018-02-21,standard class,JS-16030,Joy Smith,consumer,united states,decatur,illinois,62521,central,FUR-FU-10004270,furniture,furnishings,"executive impressions 13"" clairmont wall clock",7.692
8679,CA-2017-112739,2017-09-02,2017-09-07,second class,RD-19810,Ross DeVincentis,home office,united states,houston,texas,77070,central,OFF-BI-10001132,office supplies,binders,"acco presstex data binder with storage hooks, dark blue, 9 1/2"" x 11""",8.608
8680,CA-2017-112739,2017-09-02,2017-09-07,second class,RD-19810,Ross DeVincentis,home office,united states,houston,texas,77070,central,TEC-AC-10001714,technology,accessories,logitech mx performance wireless mouse,159.56
8682,CA-2017-143805,2017-12-01,2017-12-03,second class,JD-15895,Jonathan Doherty,corporate,united states,richmond,virginia,23223,south,OFF-SU-10004664,office supplies,supplies,acme softgrip scissors,40.7
8683,CA-2015-133634,2015-11-05,2015-11-10,standard class,SR-20740,Steven Roelle,home office,united states,arlington,virginia,22204,south,TEC-AC-10002550,technology,accessories,maxell 4.7gb dvd-rw 3/pack,47.79
8684,CA-2018-101665,2018-11-25,2018-12-01,standard class,TZ-21580,Tracy Zic,consumer,united states,san francisco,california,94122,west,OFF-AR-10002335,office supplies,art,dixon oriole pencils,5.16
8685,CA-2017-155446,2017-12-16,2017-12-23,standard class,TN-21040,Tanja Norvell,home office,united states,san diego,california,92024,west,TEC-AC-10001445,technology,accessories,imation usb 2.0 swivel flash drive usb flash drive - 4 gb - pink,21.21
8686,CA-2018-137323,2018-11-14,2018-11-18,second class,PW-19030,Pauline Webber,corporate,united states,watertown,new york,13601,east,OFF-ST-10003996,office supplies,storage,"letter/legal file tote with clear snap-on lid, black granite",96.36
8687,CA-2017-144015,2017-06-26,2017-06-26,same day,AH-10075,Adam Hart,corporate,united states,los angeles,california,90036,west,OFF-SU-10003505,office supplies,supplies,premier electric letter opener,231.72
8688,CA-2017-144015,2017-06-26,2017-06-26,same day,AH-10075,Adam Hart,corporate,united states,los angeles,california,90036,west,OFF-FA-10000624,office supplies,fasteners,oic binder clips,17.9
8689,CA-2017-144015,2017-06-26,2017-06-26,same day,AH-10075,Adam Hart,corporate,united states,los angeles,california,90036,west,OFF-PA-10002870,office supplies,paper,"ampad phone message book, recycled, 400 message capacity, 5 ¾” x 11”",12.48
8690,CA-2015-101427,2015-12-26,2015-12-30,standard class,AY-10555,Andy Yotov,corporate,united states,philadelphia,pennsylvania,19140,east,OFF-AR-10002257,office supplies,art,"eldon spacemaker box, quick-snap lid, clear",8.016
8691,CA-2017-136770,2017-08-14,2017-08-18,standard class,SP-20650,Stephanie Phelps,corporate,united states,akron,ohio,44312,east,TEC-PH-10003580,technology,phones,cisco ip phone 7961g-ge voip phone,259.896
8692,CA-2017-136770,2017-08-14,2017-08-18,standard class,SP-20650,Stephanie Phelps,corporate,united states,akron,ohio,44312,east,TEC-PH-10001530,technology,phones,plantronics voyager pro legend,247.188
8693,CA-2017-136770,2017-08-14,2017-08-18,standard class,SP-20650,Stephanie Phelps,corporate,united states,akron,ohio,44312,east,TEC-AC-10000420,technology,accessories,logitech g500s laser gaming mouse with adjustable weight tuning,279.96
8694,CA-2017-118311,2017-10-24,2017-10-28,standard class,ED-13885,Emily Ducich,home office,united states,san francisco,california,94110,west,TEC-AC-10000892,technology,accessories,netgear n750 dual band wi-fi gigabit router,450.0
8695,US-2015-112795,2015-08-23,2015-08-28,second class,CR-12625,Corey Roper,home office,united states,grand rapids,michigan,49505,central,OFF-PA-10001934,office supplies,paper,xerox 1993,19.44
8696,CA-2018-127096,2018-09-15,2018-09-17,second class,CS-12400,Christopher Schild,home office,united states,san francisco,california,94109,west,FUR-TA-10003473,furniture,tables,bretford rectangular conference table tops,300.904
8697,CA-2018-119284,2018-06-15,2018-06-20,standard class,TS-21205,Thomas Seio,corporate,united states,nashville,tennessee,37211,south,TEC-PH-10001051,technology,phones,htc one,239.976
8698,CA-2018-119284,2018-06-15,2018-06-20,standard class,TS-21205,Thomas Seio,corporate,united states,nashville,tennessee,37211,south,FUR-FU-10004351,furniture,furnishings,staple-based wall hangings,31.168
8699,CA-2018-119284,2018-06-15,2018-06-20,standard class,TS-21205,Thomas Seio,corporate,united states,nashville,tennessee,37211,south,FUR-TA-10004152,furniture,tables,"barricks 18"" x 48"" non-folding utility table with bottom storage shelf",120.96
8701,CA-2018-119284,2018-06-15,2018-06-20,standard class,TS-21205,Thomas Seio,corporate,united states,nashville,tennessee,37211,south,OFF-AP-10004249,office supplies,appliances,staple holder,76.608
8702,CA-2018-119284,2018-06-15,2018-06-20,standard class,TS-21205,Thomas Seio,corporate,united states,nashville,tennessee,37211,south,OFF-ST-10001490,office supplies,storage,"hot file 7-pocket, floor stand",142.776
8703,CA-2018-119284,2018-06-15,2018-06-20,standard class,TS-21205,Thomas Seio,corporate,united states,nashville,tennessee,37211,south,OFF-PA-10000312,office supplies,paper,xerox 1955,91.36
8704,CA-2016-133494,2016-03-01,2016-03-05,standard class,RP-19390,Resi Pölking,consumer,united states,philadelphia,pennsylvania,19120,east,OFF-AP-10002906,office supplies,appliances,hoover replacement belt for commercial guardsman heavy-duty upright vacuum,3.552
8705,CA-2017-111318,2017-07-23,2017-07-26,first class,IL-15100,Ivan Liston,consumer,united states,houston,texas,77041,central,TEC-PH-10004100,technology,phones,griffin gc17055 auxiliary audio cable,115.136
8706,US-2015-132745,2015-10-01,2015-10-05,standard class,NF-18475,Neil Französisch,home office,united states,reno,nevada,89502,west,OFF-FA-10000254,office supplies,fasteners,sterling rubber bands by alliance,4.71
8707,CA-2015-146815,2015-09-08,2015-09-13,standard class,PP-18955,Paul Prost,home office,united states,new york city,new york,10009,east,FUR-CH-10004289,furniture,chairs,global super steno chair,172.764
8708,CA-2015-146815,2015-09-08,2015-09-13,standard class,PP-18955,Paul Prost,home office,united states,new york city,new york,10009,east,OFF-AR-10003469,office supplies,art,nontoxic chalk,3.52
8709,CA-2015-119144,2015-11-16,2015-11-18,first class,JD-16150,Justin Deggeller,corporate,united states,los angeles,california,90008,west,TEC-PH-10004188,technology,phones,otterbox commuter series case - samsung galaxy s4,79.968
8710,CA-2015-119144,2015-11-16,2015-11-18,first class,JD-16150,Justin Deggeller,corporate,united states,los angeles,california,90008,west,FUR-BO-10004015,furniture,bookcases,"bush andora bookcase, maple/graphite gray finish",305.9745
8711,CA-2015-119144,2015-11-16,2015-11-18,first class,JD-16150,Justin Deggeller,corporate,united states,los angeles,california,90008,west,OFF-ST-10000991,office supplies,storage,space solutions hd industrial steel shelving.,344.91
8713,US-2016-145422,2016-12-03,2016-12-07,standard class,PW-19240,Pierre Wener,consumer,united states,san francisco,california,94110,west,FUR-BO-10002213,furniture,bookcases,"sauder forest hills library, woodland oak finish",359.499
8714,CA-2018-136623,2018-07-11,2018-07-16,standard class,TS-21430,Tom Stivers,corporate,united states,san diego,california,92105,west,TEC-PH-10000004,technology,phones,belkin iphone and ipad lightning cable,71.952
8715,CA-2018-136623,2018-07-11,2018-07-16,standard class,TS-21430,Tom Stivers,corporate,united states,san diego,california,92105,west,OFF-BI-10003708,office supplies,binders,"acco four pocket poly ring binder with label holder, smoke, 1""",29.8
8716,CA-2018-121678,2018-11-16,2018-11-20,second class,BM-11650,Brian Moss,corporate,united states,elyria,ohio,44035,east,OFF-BI-10002949,office supplies,binders,prestige round ring binders,1.824
8717,CA-2017-120824,2017-06-12,2017-06-16,second class,AW-10930,Arthur Wiediger,home office,united states,houston,texas,77070,central,OFF-AP-10001242,office supplies,appliances,apc 7 outlet network surgearrest surge protector,64.384
8718,CA-2017-120824,2017-06-12,2017-06-16,second class,AW-10930,Arthur Wiediger,home office,united states,houston,texas,77070,central,FUR-FU-10001424,furniture,furnishings,dax clear box frame,6.984
8719,CA-2017-120824,2017-06-12,2017-06-16,second class,AW-10930,Arthur Wiediger,home office,united states,houston,texas,77070,central,OFF-AR-10003469,office supplies,art,nontoxic chalk,11.264
8720,CA-2017-120824,2017-06-12,2017-06-16,second class,AW-10930,Arthur Wiediger,home office,united states,houston,texas,77070,central,OFF-PA-10000232,office supplies,paper,xerox 1975,15.552
8721,CA-2017-120824,2017-06-12,2017-06-16,second class,AW-10930,Arthur Wiediger,home office,united states,houston,texas,77070,central,FUR-CH-10000229,furniture,chairs,global enterprise series seating high-back swivel/tilt chairs,379.372
8722,CA-2017-120824,2017-06-12,2017-06-16,second class,AW-10930,Arthur Wiediger,home office,united states,houston,texas,77070,central,OFF-ST-10002562,office supplies,storage,staple magnet,67.536
8723,CA-2017-120824,2017-06-12,2017-06-16,second class,AW-10930,Arthur Wiediger,home office,united states,houston,texas,77070,central,OFF-BI-10001525,office supplies,binders,"acco pressboard covers with storage hooks, 14 7/8"" x 11"", executive red",1.524
8724,US-2017-135209,2017-12-29,2017-12-31,second class,MH-17290,Marc Harrigan,home office,united states,miami,florida,33178,south,OFF-PA-10002986,office supplies,paper,xerox 1898,37.408
8725,US-2017-135209,2017-12-29,2017-12-31,second class,MH-17290,Marc Harrigan,home office,united states,miami,florida,33178,south,OFF-PA-10000143,office supplies,paper,astroparche fine business paper,25.344
8726,CA-2018-148145,2018-03-18,2018-03-23,standard class,SW-20275,Scott Williamson,consumer,united states,seattle,washington,98115,west,OFF-AR-10003752,office supplies,art,deluxe chalkboard eraser cleaner,46.2
8727,CA-2016-103870,2016-12-27,2016-12-31,standard class,SP-20860,Sung Pak,corporate,united states,murfreesboro,tennessee,37130,south,TEC-AC-10002370,technology,accessories,maxell cd-r discs,4.728
8728,CA-2016-103870,2016-12-27,2016-12-31,standard class,SP-20860,Sung Pak,corporate,united states,murfreesboro,tennessee,37130,south,FUR-FU-10002030,furniture,furnishings,"executive impressions 14"" contract wall clock with quartz movement",53.352
8729,CA-2016-103870,2016-12-27,2016-12-31,standard class,SP-20860,Sung Pak,corporate,united states,murfreesboro,tennessee,37130,south,FUR-BO-10002853,furniture,bookcases,o'sullivan 5-shelf heavy-duty bookcases,131.104
8730,CA-2016-103870,2016-12-27,2016-12-31,standard class,SP-20860,Sung Pak,corporate,united states,murfreesboro,tennessee,37130,south,OFF-ST-10002562,office supplies,storage,staple magnet,22.512
8731,CA-2016-103870,2016-12-27,2016-12-31,standard class,SP-20860,Sung Pak,corporate,united states,murfreesboro,tennessee,37130,south,TEC-AC-10004227,technology,accessories,sandisk ultra 16 gb microsdhc class 10 memory card,72.744
8732,CA-2016-111017,2016-07-31,2016-08-06,standard class,SC-20695,Steve Chapman,corporate,united states,saint louis,missouri,63116,central,OFF-SU-10002573,office supplies,supplies,"acme 10"" easy grip assistive scissors",52.59
8733,CA-2018-116988,2018-06-27,2018-06-29,second class,PW-19030,Pauline Webber,corporate,united states,seattle,washington,98105,west,OFF-PA-10003848,office supplies,paper,xerox 1997,19.44
8734,CA-2018-116988,2018-06-27,2018-06-29,second class,PW-19030,Pauline Webber,corporate,united states,seattle,washington,98105,west,FUR-FU-10001290,furniture,furnishings,executive impressions supervisor wall clock,126.3
8736,US-2015-169390,2015-02-07,2015-02-10,second class,CS-12250,Chris Selesnick,corporate,united states,new york city,new york,10024,east,OFF-ST-10001558,office supplies,storage,acco perma 4000 stacking storage drawers,64.96
8738,CA-2018-161592,2018-04-06,2018-04-10,standard class,CS-12175,Charles Sheldon,corporate,united states,chattanooga,tennessee,37421,south,OFF-BI-10003669,office supplies,binders,3m organizer strips,8.1
8739,US-2018-131961,2018-12-08,2018-12-11,first class,MJ-17740,Max Jones,consumer,united states,philadelphia,pennsylvania,19140,east,OFF-AR-10004441,office supplies,art,bic brite liner highlighters,13.248
8740,US-2018-131961,2018-12-08,2018-12-11,first class,MJ-17740,Max Jones,consumer,united states,philadelphia,pennsylvania,19140,east,TEC-PH-10001924,technology,phones,ihome fm clock radio with lightning dock,83.988
